user_id,product_id,rating,interaction_type,timestamp,weight,final_weight,user_idx,product_idx
user_866,70fd1afc30df841857c0613d7e6fe55b,1,view,2023-01-18 09:00:00,0.3,0.06,611,9433
user_895,538e8f00c3e1d551134a5b8dbc9ed682,1,add_to_cart,2024-02-04 08:00:00,0.7,0.13999999999999999,724,3614
user_878,db61f9d99fb77014d45559984bab6d76,1,add_to_cart,2024-01-10 19:00:00,0.7,0.13999999999999999,658,8346
user_994,f81db1f76e3bcfe9f33a10f4c12610d6,1,add_to_cart,2023-01-18 02:00:00,0.7,0.13999999999999999,698,787
user_77,6bbd743127f4c3ef09b50cbd7c7adf8c,1,view,2024-01-31 04:00:00,0.3,0.06,54,2308
user_138,ab201062eee20f2e1ba0919c0814f0df,1,view,2023-02-10 10:00:00,0.3,0.06,553,6776
user_435,a84edb617deb740ca19278d1f9b88a11,1,view,2024-01-10 23:00:00,0.3,0.06,173,13032
user_258,bb6bcc28c41f804ecd7572432f8991dc,1,add_to_cart,2024-01-06 20:00:00,0.7,0.13999999999999999,246,2077
user_613,f4b07479c3cda7d09a6f29638aebf7b9,1,purchase,2023-01-22 16:00:00,1.0,0.2,261,6674
user_702,6c7251fa2b6ea429cde8f61d21076004,1,purchase,2024-02-04 17:00:00,1.0,0.2,476,7715
user_116,8720a25546a572b0217817a82bfd00a5,1,purchase,2024-02-04 01:00:00,1.0,0.2,866,7007
user_312,7f1fe385dbbb3afce7d33b274dfdb333,1,purchase,2024-01-07 06:00:00,1.0,0.2,876,14054
user_261,6952b70b2b54f39137af18f02e8b87bd,1,view,2023-02-13 22:00:00,0.3,0.06,316,519
user_738,2d379ace775154ea00f3ec60a3c38b00,1,purchase,2023-01-18 15:00:00,1.0,0.2,472,18059
user_685,445cf3f005c8662b190d1c9f4a0c8ecd,1,wishlist,2023-01-19 03:00:00,0.5,0.1,162,3302
user_55,2706c505e5ba13541f0695067bc4afbf,1,view,2024-01-31 23:00:00,0.3,0.06,274,14366
user_318,9f54b25e2c3fd7f6d98a53839797bb68,1,view,2023-02-13 06:00:00,0.3,0.06,203,4040
user_214,2b0d4b16f8c4a1d384bd6c351049e5f1,1,view,2024-01-07 20:00:00,0.3,0.06,421,11780
user_220,e1dd1b5d05f67bf7fb64d2cd31090222,1,view,2024-01-31 22:00:00,0.3,0.06,844,13344
user_126,dd83dbd70c6b36ec4e4672cd65dfc86d,1,purchase,2024-01-10 05:00:00,1.0,0.2,495,11750
user_24,a992ce8617df4fe1c5e58dca68acc5e4,1,view,2023-02-13 09:00:00,0.3,0.06,90,9246
user_619,15e76638754b45d2610ef36a24d9d463,1,view,2024-01-07 17:00:00,0.3,0.06,939,9241
user_610,8b0cff3d53ee09ee1fee5b527d57e0ed,1,purchase,2023-02-13 12:00:00,1.0,0.2,146,19063
user_724,aff8be089d14317011f1cc3eba810b6d,1,purchase,2023-01-22 07:00:00,1.0,0.2,69,55
user_762,ed5ac228227cc215a8a9974c7bfa8788,1,add_to_cart,2023-02-13 13:00:00,0.7,0.13999999999999999,367,10449
user_106,1258721518dd52eb599617c3314ccb45,1,view,2024-02-03 22:00:00,0.3,0.06,468,18081
user_622,734016ad82ea116b43a95731164f83c2,1,add_to_cart,2023-02-13 20:00:00,0.7,0.13999999999999999,201,9075
user_414,dfecd0265b899cb36fbb1fddc6f861a4,1,view,2023-02-13 21:00:00,0.3,0.06,362,8511
user_874,642bdeb35edc6b238d20548c9317f083,1,view,2024-02-03 23:00:00,0.3,0.06,11,11593
user_453,2f21cd134c9f1d7b60c044891eb13bfb,1,purchase,2024-01-10 07:00:00,1.0,0.2,197,5237
user_146,36eeee09e3981d377410292e6e7dac67,1,purchase,2023-02-11 05:00:00,1.0,0.2,710,7976
user_726,b3f4d497930977958bb91cda740f296c,1,purchase,2024-01-07 08:00:00,1.0,0.2,68,14982
user_542,81f4df3be0c3f5496d18e87a021edecb,1,view,2023-01-14 03:00:00,0.3,0.06,151,11826
user_440,9ca2dad35f4590662786bd22de053f01,1,view,2023-02-17 01:00:00,0.3,0.06,733,8672
user_451,6cccc848e8eb02d27e40c466a2ebb234,1,view,2024-01-28 18:00:00,0.3,0.06,55,439
user_306,b3fa7204c2ebca4e289036277cf8f903,1,view,2023-01-26 22:00:00,0.3,0.06,39,10903
user_632,fdda8d0b14572d0050a5e28b1f1546ef,1,view,2024-01-26 10:00:00,0.3,0.06,331,17275
user_787,412d6199aca58c7d6ffc2eaa487ac4f3,1,add_to_cart,2023-12-31 16:00:00,0.7,0.13999999999999999,760,18088
user_14,597c23ef9811fbea5522cfeadfbd129d,1,add_to_cart,2023-02-20 03:00:00,0.7,0.13999999999999999,66,16991
user_299,746ab7ff91498964ed1e850df45d5da9,1,add_to_cart,2023-01-09 23:00:00,0.7,0.13999999999999999,533,5798
user_933,e89913672d0fae00cb1cdf5eb7902cad,1,purchase,2023-02-20 04:00:00,1.0,0.2,366,11518
user_537,052559ede419996737893eb47568ee7f,1,view,2024-02-12 11:00:00,0.3,0.06,527,8795
user_386,3cf34c0e85f721a88ff09746038be92e,1,purchase,2023-01-09 21:00:00,1.0,0.2,901,4742
user_625,5e9f7a3423f7a620111ebd040ba23ea0,1,wishlist,2024-01-26 07:00:00,0.5,0.1,357,3034
user_462,46856be5d2e34da34968e5360aae96ac,1,view,2024-02-12 13:00:00,0.3,0.06,0,5410
user_436,321f2ab0dd243778c87ac63ace6639f4,1,purchase,2023-01-27 05:00:00,1.0,0.2,656,8924
user_915,0c673b7d0d5a23cf4a49178abfb07d1b,1,view,2023-02-06 19:00:00,0.3,0.06,922,4546
user_764,4b93fb37b083bd5a4181e18361c88718,1,add_to_cart,2023-02-20 08:00:00,0.7,0.13999999999999999,606,11136
user_171,5d8281d45e59defc1c3516b9457507e6,1,view,2023-01-09 19:00:00,0.3,0.06,453,1284
user_968,324f32c19cf1fab802126f11ea1de785,1,view,2023-01-09 14:00:00,0.3,0.06,534,210
user_457,2a0026c3c3d252bb07a2279c6f299d9f,1,wishlist,2024-02-13 00:00:00,0.5,0.1,577,13364
user_651,0510896442d634fcf8122bd93e384ea3,1,purchase,2023-02-20 11:00:00,1.0,0.2,229,18550
user_949,39f2b73a349610e18a3d2ca1eb91a1b3,1,purchase,2024-01-26 01:00:00,1.0,0.2,484,14911
user_131,0cff57451666a5f36d33135abff96ceb,1,add_to_cart,2023-02-06 13:00:00,0.7,0.13999999999999999,410,7081
user_999,510c7325187d1c2471f91d863b4f0b96,1,add_to_cart,2023-01-09 10:00:00,0.7,0.13999999999999999,172,15764
user_195,f4e7f269319ba9cf5507a9e2febacbf5,1,view,2023-02-19 22:00:00,0.3,0.06,454,1178
user_465,4655a32a42f283fb84694f7e9bdd9c67,1,purchase,2023-12-31 20:00:00,1.0,0.2,561,6493
user_509,e331526efa1b181e911b13f802ec8e34,1,purchase,2024-01-14 04:00:00,1.0,0.2,941,9314
user_205,f9a1a8b636b097898c215b894c849836,1,add_to_cart,2023-02-19 21:00:00,0.7,0.13999999999999999,37,18806
user_868,e5822b03a0d08aa837d660f248233d7c,1,purchase,2023-01-10 21:00:00,1.0,0.2,51,10511
user_229,e794bd226967af2298a2c7a1f8e2c9bb,1,purchase,2024-02-11 14:00:00,1.0,0.2,192,11102
user_32,12565836508d45e07d30d6d912c83868,1,add_to_cart,2024-02-11 15:00:00,0.7,0.13999999999999999,970,11844
user_997,4aa047f14885c74f155ce5f973e14dff,1,purchase,2024-01-26 20:00:00,1.0,0.2,998,249
user_678,275096a82182dfda202eab6f57539b7e,1,add_to_cart,2024-01-26 19:00:00,0.7,0.13999999999999999,719,15144
user_705,2893598712837a1e0c422764aefee8bd,1,view,2024-01-01 06:00:00,0.3,0.06,955,18765
user_765,cb870767b14d3141abf04a575402fcb2,1,wishlist,2024-01-26 17:00:00,0.5,0.1,624,3326
user_996,e738a717fdc86ffdfacf057ea4a795cd,1,add_to_cart,2024-02-11 18:00:00,0.7,0.13999999999999999,607,9309
user_778,3681161bdb70529a0fcc6c2d11583ed9,1,add_to_cart,2024-02-11 19:00:00,0.7,0.13999999999999999,313,9740
user_879,9e0953d59d9f173bc05d2677f9cb4fa1,1,view,2023-02-19 17:00:00,0.3,0.06,638,1346
user_963,9c06a95a82c3bd6635b9fe6e92b15902,1,view,2024-01-14 09:00:00,0.3,0.06,596,15166
user_711,0b99505a69c01e42173a658e0365b278,1,view,2023-02-07 00:00:00,0.3,0.06,666,5160
user_418,1233aeb8d78764fc14d78ebe58d56928,1,view,2023-02-19 18:00:00,0.3,0.06,307,10983
user_576,51142b374c545163fa52ca749cc93acf,1,view,2024-01-26 13:00:00,0.3,0.06,267,1022
user_821,b15443cfc03f5c2640fe10db2ac1ea00,1,view,2024-02-12 00:00:00,0.3,0.06,463,5554
user_259,3f2e077288b6c369d4bfa37d0886e7cb,1,add_to_cart,2023-02-19 19:00:00,0.7,0.13999999999999999,24,17339
user_484,06264fcdb7b0f22e470297fd064eaedd,1,add_to_cart,2023-01-10 10:00:00,0.7,0.13999999999999999,161,9381
user_639,0a5bc4f867d96225e7463fe77830c1a8,1,add_to_cart,2023-12-31 22:00:00,0.7,0.13999999999999999,471,16219
user_61,ae2c3ba909e8ce76bc8ddd3b8b12ac79,1,view,2023-01-10 09:00:00,0.3,0.06,547,10156
user_368,8b22565f33f414bad10c4b2582dc72a7,1,view,2023-01-09 09:00:00,0.3,0.06,867,4307
user_901,ef5937aa15ba8a76f93e5fced458a011,1,purchase,2023-02-20 12:00:00,1.0,0.2,85,9908
user_949,28d3f44386d03443e2dd81d0b54c37bb,1,add_to_cart,2024-01-26 00:00:00,0.7,0.13999999999999999,484,13704
user_273,964648862f322b2cc153239af04b22ef,1,view,2023-02-20 13:00:00,0.3,0.06,580,8494
user_824,089adbdb58c669830d9e93049cd645cb,1,view,2023-02-21 06:00:00,0.3,0.06,305,10178
user_216,583ea37391b4df73fbf47676d2c76a20,1,view,2024-02-13 21:00:00,0.3,0.06,97,6968
user_625,62b8f425387d0b91056774bf03b92087,1,view,2024-02-13 22:00:00,0.3,0.06,357,11637
user_858,e3db3881f3f839ce3b06bebdcd821fa3,1,view,2024-01-15 04:00:00,0.3,0.06,847,15755
user_266,d614ff35686fafb7e6ce8cc98605c767,1,add_to_cart,2024-01-15 05:00:00,0.7,0.13999999999999999,838,10752
user_566,ad034c875d5c1cc032e6a2641644252d,1,purchase,2024-01-25 14:00:00,1.0,0.2,825,808
user_481,c1b8cca6d570b04d073e3a286a70abba,1,purchase,2023-02-21 11:00:00,1.0,0.2,339,6258
user_336,83cef279f0ea5d772523d0d8b2923fbe,1,purchase,2023-02-06 06:00:00,1.0,0.2,194,14697
user_654,c0493017209f6fcf5a2bdb229d4090ad,1,purchase,2023-12-30 10:00:00,1.0,0.2,402,10423
user_805,8008444d4aae3e46c7669fd854bc9ac8,1,view,2023-01-08 18:00:00,0.3,0.06,202,13128
user_246,68dcd5354db2bd465f2cb3263ff4044d,1,add_to_cart,2023-02-21 15:00:00,0.7,0.13999999999999999,377,19850
user_191,8bb3c98acce6795bb582269934e69155,1,view,2023-01-08 08:00:00,0.3,0.06,776,10716
user_267,5c9be0a9e458eca24512312667dd21a9,1,purchase,2023-02-21 20:00:00,1.0,0.2,517,4267
user_554,3c74db45cbfc14a78b8466dca494b3bb,1,view,2023-12-30 04:00:00,0.3,0.06,3,240
user_438,ed4ee419d3ce533327a03bc5eb60e16a,1,add_to_cart,2023-02-06 00:00:00,0.7,0.13999999999999999,530,12076
user_855,1d72ef48d7d1784b0c21fe85709784e2,1,view,2023-02-05 22:00:00,0.3,0.06,84,11176
user_84,0d1862fe62fa09fb135e7076a0bb9a45,1,view,2023-01-08 07:00:00,0.3,0.06,995,15948
user_913,7de95e3554b1ed725486ee3c778005d6,1,view,2024-02-14 13:00:00,0.3,0.06,137,16592
user_995,b6a2922223fda8a1d5d213334f8d6783,1,wishlist,2023-01-28 00:00:00,0.5,0.1,764,10354
user_633,6bb27f0678b7f9793ca92f9b3ea0cc1a,1,view,2023-02-21 05:00:00,0.3,0.06,8,14609
user_659,890280e67356e1381c5628ad54c7a3dd,1,wishlist,2023-01-09 00:00:00,0.5,0.1,375,2147
user_120,897d87e97d2e6fe49e88501afb715829,1,view,2024-01-15 03:00:00,0.3,0.06,581,5381
user_402,f847a1de76d1ee636820aa3814ce213d,1,purchase,2024-01-25 19:00:00,1.0,0.2,823,6939
user_271,8e09589bfd1f62cbe5aeffe5f8fc2b73,1,wishlist,2023-02-20 16:00:00,0.5,0.1,513,6972
user_482,e730bbd4448788f1d089cb9671c88d3d,1,view,2023-02-06 11:00:00,0.3,0.06,236,8721
user_768,13087543e362e7cf662389494c516740,1,view,2024-02-13 07:00:00,0.3,0.06,916,19209
user_536,4b2a2aa4224ae923e8cca3532bcd3fab,1,view,2024-01-25 23:00:00,0.3,0.06,436,15464
user_261,122b00e7a78537384b397c5b851be1f2,1,view,2023-02-20 19:00:00,0.3,0.06,316,5944
user_922,5e11db314a020dbf0f94f614efa04e8a,1,purchase,2023-02-20 20:00:00,1.0,0.2,193,3233
user_85,c5dfd6a89a704bbbf686f129b779988a,1,add_to_cart,2023-02-20 21:00:00,0.7,0.13999999999999999,592,15135
user_368,829a0fd97715d97b17324af80bdf22ad,1,view,2024-01-25 20:00:00,0.3,0.06,867,3492
user_523,de736ca56add500637d1cc8a9a3fdbba,1,view,2023-01-27 13:00:00,0.3,0.06,731,4939
user_916,359436857e465589e79bdbc5fbc1c027,1,view,2024-02-13 19:00:00,0.3,0.06,849,7338
user_758,39df0e1a91000ede1a254b4371ff921d,1,purchase,2023-02-21 03:00:00,1.0,0.2,620,3437
user_307,24d956682e90c649257a49fbcabd212f,1,add_to_cart,2024-02-13 11:00:00,0.7,0.13999999999999999,695,5965
user_984,cbca9948920a47085304d65e12e95220,1,add_to_cart,2023-12-30 17:00:00,0.7,0.13999999999999999,546,3425
user_913,a2ee9594c2805d985d9bf32cbb5d607b,1,purchase,2024-02-13 14:00:00,1.0,0.2,137,14379
user_232,4d7dfd3cb6bfcfd5551ff9812b27c282,1,purchase,2024-02-13 15:00:00,1.0,0.2,570,16093
user_470,afc63132776e7dfed9aa436cdf5b561b,1,view,2024-01-25 16:00:00,0.3,0.06,976,19561
user_793,9ad05e1afa9078861d6610c4a74bacb4,1,add_to_cart,2024-02-13 17:00:00,0.7,0.13999999999999999,466,3932
user_993,41dee09942b2d907bd62a78d15ea6f7b,1,purchase,2024-02-13 18:00:00,1.0,0.2,518,8357
user_742,4019ad332ca3ce22449ff54fdd49a273,1,view,2024-01-14 05:00:00,0.3,0.06,404,8762
user_981,d672715074f11771a411ef86cda72654,1,view,2023-01-11 07:00:00,0.3,0.06,855,4902
user_431,606cd37b561e7634fe411e19674c975d,1,view,2024-02-08 06:00:00,0.3,0.06,815,3823
user_927,0c0a711d7598ef6b7293c635a6c6aebb,1,view,2024-01-28 06:00:00,0.3,0.06,686,1679
user_262,99b43531ced17db7b368b2b39ab123e8,1,view,2024-02-09 06:00:00,0.3,0.06,991,1266
user_284,948d4d7ae6ee4bd8dfcdd8d1fc0ca8c6,1,view,2023-02-17 19:00:00,0.3,0.06,960,9311
user_305,2cf761652c03236715893a70605d1426,1,add_to_cart,2024-01-28 05:00:00,0.7,0.13999999999999999,616,13993
user_215,91cb3790699ad8afb46cb03511120ac4,1,view,2023-01-13 00:00:00,0.3,0.06,673,12885
user_41,8d6540b97ff879996918df904959684d,1,purchase,2024-01-28 02:00:00,1.0,0.2,106,5818
user_629,83b7c331ebdd018bea7cecb6171eda96,1,add_to_cart,2023-01-12 23:00:00,0.7,0.13999999999999999,23,13163
user_212,a02d041c1ecf38616bf9b6cd8b44d760,1,view,2024-01-02 23:00:00,0.3,0.06,493,6905
user_937,f39bb9f64c67f7c1b5496f4ae3629c40,1,view,2023-01-12 22:00:00,0.3,0.06,929,10484
user_324,9aa23f925900b6f79e6efc9b1dd58b12,1,add_to_cart,2023-01-25 12:00:00,0.7,0.13999999999999999,745,6876
user_217,1b40028c44ccf0c171d5e7c3fcede1cb,1,purchase,2023-02-08 07:00:00,1.0,0.2,343,3020
user_118,bcb74331f028330452cf22a50214ce87,1,view,2024-02-09 12:00:00,0.3,0.06,107,10905
user_763,01cb87cb636630fe0b05edcf4bfd0c06,1,view,2023-01-12 20:00:00,0.3,0.06,994,6320
user_870,4ba446c70559a1d30e6d14c2cb90f999,1,view,2024-02-09 14:00:00,0.3,0.06,445,7181
user_191,3c48af4f01a956657232b80bca36a148,1,view,2023-01-25 14:00:00,0.3,0.06,776,3877
user_999,570cf3ce1bf1137899687b8d13d8253d,1,view,2023-02-08 05:00:00,0.3,0.06,172,13161
user_601,8af172ee58ac2a61732f6be6e56e8295,1,purchase,2023-01-25 17:00:00,1.0,0.2,843,18658
user_83,2476ae5a5e045876aa08f5919cb3b91b,1,purchase,2023-02-08 04:00:00,1.0,0.2,390,18310
user_658,838398364600d1d082db5732d92788fd,1,purchase,2023-02-08 02:00:00,1.0,0.2,169,12125
user_684,09c6cbac60fb7e7fa49587e274154ff3,1,view,2024-01-13 08:00:00,0.3,0.06,265,16892
user_351,f0252c79addcebc5c99b03b3474ec6be,1,view,2024-02-09 05:00:00,0.3,0.06,725,19069
user_71,049b3897eda0c8eb5e804d1580f47d8a,1,purchase,2023-01-13 03:00:00,1.0,0.2,732,4950
user_397,774217a03ee691053f40ca3307405ac7,1,view,2023-02-07 10:00:00,0.3,0.06,560,7699
user_726,e58d652f783337929b7ebdb4a6bb6c1d,1,wishlist,2023-01-25 07:00:00,0.5,0.1,68,9194
user_40,da47e918cfc29541252672f3896aef97,1,add_to_cart,2024-01-28 15:00:00,0.7,0.13999999999999999,954,13316
user_141,2de193a59edc8edf8670128968daaaa8,1,add_to_cart,2023-01-13 21:00:00,0.7,0.13999999999999999,736,10960
user_147,ae85d0f5ae7533b58911ff87d845a210,1,purchase,2024-01-28 14:00:00,1.0,0.2,478,9575
user_386,6b965994ccd205805a8e229d3368a800,1,view,2023-02-08 15:00:00,0.3,0.06,901,14346
user_722,0d0b6ee7c7a93d397c0f0dc20cae4b20,1,view,2023-01-25 02:00:00,0.3,0.06,784,16150
user_485,175bd488a67e4c64b442b591e94e26cf,1,purchase,2023-01-13 18:00:00,1.0,0.2,559,10784
user_933,9e2ad5cf94b6f75178d35bf66f949db9,1,view,2024-01-12 22:00:00,0.3,0.06,366,6090
user_414,0b2591c1109ab90e7862cd29cbe07f87,1,wishlist,2023-02-08 12:00:00,0.5,0.1,362,10192
user_240,74de1fc25e8e85cd2f4c9b8092a0e01a,1,purchase,2023-01-13 16:00:00,1.0,0.2,148,8530
user_22,55abfd4f47b97000cad19e8feca16b7f,1,wishlist,2024-01-03 15:00:00,0.5,0.1,651,9332
user_668,cb8d36a60e2d1bae4c8c46875e1a08d6,1,wishlist,2023-01-13 15:00:00,0.5,0.1,814,1455
user_368,eadf1e518908481db5275419d04c1d94,1,view,2024-01-28 11:00:00,0.3,0.06,867,7242
user_92,6bb7b0980adc4431d6ce01810edb5670,1,purchase,2023-01-13 10:00:00,1.0,0.2,5,2186
user_711,b43d69ed3882bb88281bd667059de393,1,wishlist,2024-02-08 21:00:00,0.5,0.1,666,14686
user_596,9656b0a52d364da5eed38a4bb2d9f6e5,1,view,2024-01-28 10:00:00,0.3,0.06,746,10773
user_548,4a7d7f8eebe4e7d1852de95100dbed2a,1,view,2024-02-09 00:00:00,0.3,0.06,304,18838
user_717,f2c4d9114d4ad9439d2705a9912617a8,1,purchase,2023-02-17 15:00:00,1.0,0.2,822,2649
user_399,06cb03dcfff03a812f31a9226b32ddb7,1,purchase,2023-01-13 04:00:00,1.0,0.2,842,1871
user_608,7bcb3635a88ba11f157b92f339e5e4cb,1,add_to_cart,2024-01-03 09:00:00,0.7,0.13999999999999999,600,6075
user_945,83ed6695b99fea1dfa85f0c16ce7c420,1,view,2023-01-25 18:00:00,0.3,0.06,539,7088
user_937,f18355058b022947b8adf2ae9b2396ea,1,add_to_cart,2023-01-12 17:00:00,0.7,0.13999999999999999,929,12015
user_100,7dc287dc71221668ca116b59de880bb0,1,wishlist,2024-01-13 09:00:00,0.5,0.1,817,6260
user_262,8adfaa306dc0693e37f513961665a15f,1,wishlist,2023-01-12 15:00:00,0.5,0.1,991,13969
user_607,ab99745e605ed16852e53f3f50974945,1,wishlist,2024-01-13 18:00:00,0.5,0.1,925,19260
user_381,3e52e4dab84950e0d26c54b5ca0ded76,1,view,2023-02-19 02:00:00,0.3,0.06,595,1534
user_857,7186e362f79421b0493d25cba90fac58,1,view,2023-01-11 23:00:00,0.3,0.06,569,14628
user_882,e3f1e3e296b51f3fe3fa63346ecc4d0b,1,view,2023-02-19 03:00:00,0.3,0.06,241,18106
user_760,c7d81193e868b50355412ced7a67f8f3,1,view,2023-02-19 05:00:00,0.3,0.06,706,8653
user_469,f26f97883c38634049062d3ae0986b19,1,view,2024-02-10 15:00:00,0.3,0.06,689,11791
user_376,a50d5a38dba5966c27b7ea3693cc3773,1,add_to_cart,2024-01-27 05:00:00,0.7,0.13999999999999999,310,11306
user_97,ce7d786424f32a7e93c553cb8cf3bc56,1,view,2024-02-10 18:00:00,0.3,0.06,691,3848
user_478,a96740d9f641653445edd882bea75fc0,1,add_to_cart,2023-01-26 09:00:00,0.7,0.13999999999999999,389,6556
user_759,a3f1a7f47f37761d5c2068a5ed605fce,1,purchase,2024-01-01 16:00:00,1.0,0.2,660,13658
user_122,8dde9be5f9f49775cb6012e0bc7e6927,1,purchase,2024-02-10 20:00:00,1.0,0.2,641,3561
user_598,2f8317061ddb6249e1faec2fbba98bbc,1,view,2024-01-01 15:00:00,0.3,0.06,217,17628
user_12,7b791349251d3092ea26d7b65b736c2f,1,view,2023-01-11 21:00:00,0.3,0.06,282,1479
user_897,1e78196c9e1f1e54207af6c901788fe0,1,purchase,2024-02-10 22:00:00,1.0,0.2,850,2958
user_234,a7bdedf330fbd9a73ff7f63e42aef6c9,1,view,2024-01-13 20:00:00,0.3,0.06,531,5154
user_553,62bda025f23b5c29b8d7a44203600f4a,1,purchase,2024-02-11 01:00:00,1.0,0.2,99,3637
user_274,4746bef2e3860c393b3b372ba16fc712,1,view,2024-01-27 02:00:00,0.3,0.06,837,1225
user_156,bf8e468a8f055fb1f423bdda6a1ab421,1,view,2023-02-19 07:00:00,0.3,0.06,930,16611
user_249,1821264883038013784ad8a161843ea7,1,view,2024-01-01 13:00:00,0.3,0.06,488,2387
user_884,9199cacd5a7061f5e666c45743aa5c91,1,add_to_cart,2024-01-01 21:00:00,0.7,0.13999999999999999,474,17677
user_112,662dd629c3e27123805168a083f84bf1,1,purchase,2023-01-26 06:00:00,1.0,0.2,967,2383
user_492,eb34b1d6cf9eb728e42de401b48eb06a,1,add_to_cart,2023-01-26 05:00:00,0.7,0.13999999999999999,504,4170
user_77,11c0099e325b67f908e75803bb6b9135,1,purchase,2023-01-25 22:00:00,1.0,0.2,54,293
user_492,4f252fbf9d8c6d1e67d3b230f1647641,1,add_to_cart,2023-02-18 06:00:00,0.7,0.13999999999999999,504,6387
user_318,d2908eead6ef1a4013fa6e1b82e59e46,1,add_to_cart,2024-01-13 10:00:00,0.7,0.13999999999999999,203,7755
user_345,413a392e20b04152a399614522ec2568,1,add_to_cart,2023-01-12 14:00:00,0.7,0.13999999999999999,328,1402
user_373,a7cb86edc1ad4cfefccb5e3425db6e3d,1,wishlist,2024-02-09 22:00:00,0.5,0.1,332,10495
user_265,3df4b423194a83eac8e484550bf98b22,1,view,2023-01-12 13:00:00,0.3,0.06,749,4668
user_420,12fd092de69a7780bb9e2a0b1cd44faf,1,purchase,2023-02-08 01:00:00,1.0,0.2,133,10437
user_930,7d28d989702a18fcb2e60efdaf5ad30b,1,add_to_cart,2024-01-13 12:00:00,0.7,0.13999999999999999,71,12090
user_209,6ed72318439eab4e25c5484a42e91efd,1,add_to_cart,2023-02-18 14:00:00,0.7,0.13999999999999999,900,6893
user_533,ba87771b1d5118f963a8659659c5c5a9,1,purchase,2024-01-02 08:00:00,1.0,0.2,317,11514
user_239,62a373f8ea200469d4840c64dc37a381,1,wishlist,2023-01-12 03:00:00,0.5,0.1,891,17784
user_231,685aef6aaa5cf32d29cab2b7a2e054ac,1,purchase,2024-01-13 14:00:00,1.0,0.2,1,19012
user_260,7ca585dffb9601ceb020d28bcc989fdd,1,view,2024-01-02 06:00:00,0.3,0.06,861,5502
user_86,c850b04d7762d3509ad37eb174dd6082,1,purchase,2023-02-18 20:00:00,1.0,0.2,486,6845
user_259,94438be16e10553ba915b91e89613984,1,view,2023-01-26 01:00:00,0.3,0.06,24,4397
user_769,c7fbc4eed669281ae3c1cef6dd6a857e,1,wishlist,2023-01-12 07:00:00,0.5,0.1,952,9143
user_828,ad11a0953159a116246296e4436c5eb8,1,view,2024-01-02 04:00:00,0.3,0.06,33,5414
user_839,4121332511c908da33017ff0a7cd24d6,1,view,2024-01-02 03:00:00,0.3,0.06,368,5572
user_634,cc3bc0e1198d9b48a9331fa0684e0076,1,view,2024-01-02 00:00:00,0.3,0.06,465,13383
user_275,c4633f3916fe504c357a61f538d93849,1,view,2024-01-01 02:00:00,0.3,0.06,734,6609
user_58,e59da901987122b6f766b76e75155fe1,1,view,2023-07-27 04:00:00,0.3,0.06,763,2252
user_36,483af108c535219d9f9cb76b70bc50e6,1,wishlist,2023-12-24 05:00:00,0.5,0.1,301,15913
user_440,58fa040c7ec0abf7cfcbf80f838a2143,1,purchase,2023-06-05 14:00:00,1.0,0.2,733,319
user_313,897d87e97d2e6fe49e88501afb715829,1,view,2023-06-07 13:00:00,0.3,0.06,532,5381
user_991,227fc5c4fca14c424ff33e40941d22fa,1,add_to_cart,2023-06-07 11:00:00,0.7,0.13999999999999999,135,13082
user_824,516d6d6924378197c01ce32acdf8fe1d,1,view,2023-09-14 23:00:00,0.3,0.06,305,12418
user_121,b4b77e9dffd90041f651ca119ebf2313,1,purchase,2023-06-07 09:00:00,1.0,0.2,791,18973
user_267,eb2f5617bf8ca7e1ba0d4d77ea96098c,1,wishlist,2023-06-07 05:00:00,0.5,0.1,517,17090
user_732,86d3fba45ffe7f46dc9af746c95474ce,1,purchase,2023-09-15 06:00:00,1.0,0.2,502,649
user_570,93e9d343837400ce0d7980874ece471c,1,view,2023-09-15 07:00:00,0.3,0.06,590,19919
user_780,8f0d03103675a55ad2ee859157377b4f,1,view,2023-06-07 01:00:00,0.3,0.06,255,16946
user_758,bf5580479a881bb651cc38c57ccf07c0,1,add_to_cart,2023-09-15 10:00:00,0.7,0.13999999999999999,620,7213
user_992,65de31954be606ddecce08a5b957d182,1,wishlist,2023-06-06 22:00:00,0.5,0.1,938,16021
user_795,c323d1e6cf07b8fe857aa3e0af4770f9,1,purchase,2023-09-15 14:00:00,1.0,0.2,397,10698
user_389,4a6b041551406c9585bc526da42a8413,1,view,2023-09-15 16:00:00,0.3,0.06,416,4156
user_252,7535e1b8855f651b8e854ccba4698674,1,wishlist,2023-06-06 10:00:00,0.5,0.1,32,3307
user_153,9f413f972c159eb61a5b32c7fe11db80,1,view,2023-06-06 00:00:00,0.3,0.06,671,9694
user_575,af44fab12477b9c2a40391bc71100425,1,wishlist,2023-09-16 06:00:00,0.5,0.1,613,13846
user_643,8099f4b99d62eec8a0dfd40706ec1bac,1,add_to_cart,2023-09-16 09:00:00,0.7,0.13999999999999999,672,9151
user_531,6addd3d60fb11f97b803d8ee750eb3d2,1,add_to_cart,2023-09-16 10:00:00,0.7,0.13999999999999999,273,4917
user_277,324010fa1502cffe9ef46f83335d7830,1,view,2023-06-05 20:00:00,0.3,0.06,394,17460
user_923,a8e8bfea75e402a536bbf53f7e3c9f88,1,view,2023-09-16 13:00:00,0.3,0.06,143,17240
